-0.01 -0 0
-0.00999507 -0.000314108 0
-0.00998027 -0.000627905 0
-0.00995562 -0.000941083 0
-0.00992115 -0.00125333 0
-0.00987688 -0.00156434 0
-0.00982287 -0.00187381 0
-0.00975917 -0.00218143 0
-0.00968583 -0.0024869 0
-0.00960294 -0.00278991 0
-0.00951057 -0.00309017 0
-0.00940881 -0.00338738 0
-0.00929776 -0.00368125 0
-0.00917755 -0.00397148 0
-0.00904827 -0.00425779 0
-0.00891007 -0.0045399 0
-0.00876307 -0.00481754 0
-0.00860742 -0.00509041 0
-0.00844328 -0.00535827 0
-0.00827081 -0.00562083 0
-0.00809017 -0.00587785 0
-0.00790155 -0.00612907 0
-0.00770513 -0.00637424 0
-0.00750111 -0.00661312 0
-0.00728969 -0.00684547 0
-0.00707107 -0.00707107 0
-0.00684547 -0.00728969 0
-0.00661312 -0.00750111 0
-0.00637424 -0.00770513 0
-0.00612907 -0.00790155 0
-0.00587785 -0.00809017 0
-0.00562083 -0.00827081 0
-0.00535827 -0.00844328 0
-0.00509041 -0.00860742 0
-0.00481754 -0.00876307 0
-0.0045399 -0.00891007 0
-0.00425779 -0.00904827 0
-0.00397148 -0.00917755 0
-0.00368125 -0.00929776 0
-0.00338738 -0.00940881 0
-0.00309017 -0.00951057 0
-0.00278991 -0.00960294 0
-0.0024869 -0.00968583 0
-0.00218143 -0.00975917 0
-0.00187381 -0.00982287 0
-0.00156434 -0.00987688 0
-0.00125333 -0.00992115 0
-0.000941083 -0.00995562 0
-0.000627905 -0.00998027 0
-0.000314108 -0.00999507 0
-6.12323e-19 -0.01 0
0.000314108 -0.00999507 0
0.000627905 -0.00998027 0
0.000941083 -0.00995562 0
0.00125333 -0.00992115 0
0.00156434 -0.00987688 0
0.00187381 -0.00982287 0
0.00218143 -0.00975917 0
0.0024869 -0.00968583 0
0.00278991 -0.00960294 0
0.00309017 -0.00951057 0
0.00338738 -0.00940881 0
0.00368125 -0.00929776 0
0.00397148 -0.00917755 0
0.00425779 -0.00904827 0
0.0045399 -0.00891007 0
0.00481754 -0.00876307 0
0.00509041 -0.00860742 0
0.00535827 -0.00844328 0
0.00562083 -0.00827081 0
0.00587785 -0.00809017 0
0.00612907 -0.00790155 0
0.00637424 -0.00770513 0
0.00661312 -0.00750111 0
0.00684547 -0.00728969 0
0.00707107 -0.00707107 0
0.00728969 -0.00684547 0
0.00750111 -0.00661312 0
0.00770513 -0.00637424 0
0.00790155 -0.00612907 0
0.00809017 -0.00587785 0
0.00827081 -0.00562083 0
0.00844328 -0.00535827 0
0.00860742 -0.00509041 0
0.00876307 -0.00481754 0
0.00891007 -0.0045399 0
0.00904827 -0.00425779 0
0.00917755 -0.00397148 0
0.00929776 -0.00368125 0
0.00940881 -0.00338738 0
0.00951057 -0.00309017 0
0.00960294 -0.00278991 0
0.00968583 -0.0024869 0
0.00975917 -0.00218143 0
0.00982287 -0.00187381 0
0.00987688 -0.00156434 0
0.00992115 -0.00125333 0
0.00995562 -0.000941083 0
0.00998027 -0.000627905 0
0.00999507 -0.000314108 0
0.01 -1.22465e-18 0
0.00999507 0.000314108 0
0.00998027 0.000627905 0
0.00995562 0.000941083 0
0.00992115 0.00125333 0
0.00987688 0.00156434 0
0.00982287 0.00187381 0
0.00975917 0.00218143 0
0.00968583 0.0024869 0
0.00960294 0.00278991 0
0.00951057 0.00309017 0
0.00940881 0.00338738 0
0.00929776 0.00368125 0
0.00917755 0.00397148 0
0.00904827 0.00425779 0
0.00891007 0.0045399 0
0.00876307 0.00481754 0
0.00860742 0.00509041 0
0.00844328 0.00535827 0
0.00827081 0.00562083 0
0.00809017 0.00587785 0
0.00790155 0.00612907 0
0.00770513 0.00637424 0
0.00750111 0.00661312 0
0.00728969 0.00684547 0
0.00707107 0.00707107 0
0.00684547 0.00728969 0
0.00661312 0.00750111 0
0.00637424 0.00770513 0
0.00612907 0.00790155 0
0.00587785 0.00809017 0
0.00562083 0.00827081 0
0.00535827 0.00844328 0
0.00509041 0.00860742 0
0.00481754 0.00876307 0
0.0045399 0.00891007 0
0.00425779 0.00904827 0
0.00397148 0.00917755 0
0.00368125 0.00929776 0
0.00338738 0.00940881 0
0.00309017 0.00951057 0
0.00278991 0.00960294 0
0.0024869 0.00968583 0
0.00218143 0.00975917 0
0.00187381 0.00982287 0
0.00156434 0.00987688 0
0.00125333 0.00992115 0
0.000941083 0.00995562 0
0.000627905 0.00998027 0
0.000314108 0.00999507 0
1.83697e-18 0.01 0
-0.000314108 0.00999507 0
-0.000627905 0.00998027 0
-0.000941083 0.00995562 0
-0.00125333 0.00992115 0
-0.00156434 0.00987688 0
-0.00187381 0.00982287 0
-0.00218143 0.00975917 0
-0.0024869 0.00968583 0
-0.00278991 0.00960294 0
-0.00309017 0.00951057 0
-0.00338738 0.00940881 0
-0.00368125 0.00929776 0
-0.00397148 0.00917755 0
-0.00425779 0.00904827 0
-0.0045399 0.00891007 0
-0.00481754 0.00876307 0
-0.00509041 0.00860742 0
-0.00535827 0.00844328 0
-0.00562083 0.00827081 0
-0.00587785 0.00809017 0
-0.00612907 0.00790155 0
-0.00637424 0.00770513 0
-0.00661312 0.00750111 0
-0.00684547 0.00728969 0
-0.00707107 0.00707107 0
-0.00728969 0.00684547 0
-0.00750111 0.00661312 0
-0.00770513 0.00637424 0
-0.00790155 0.00612907 0
-0.00809017 0.00587785 0
-0.00827081 0.00562083 0
-0.00844328 0.00535827 0
-0.00860742 0.00509041 0
-0.00876307 0.00481754 0
-0.00891007 0.0045399 0
-0.00904827 0.00425779 0
-0.00917755 0.00397148 0
-0.00929776 0.00368125 0
-0.00940881 0.00338738 0
-0.00951057 0.00309017 0
-0.00960294 0.00278991 0
-0.00968583 0.0024869 0
-0.00975917 0.00218143 0
-0.00982287 0.00187381 0
-0.00987688 0.00156434 0
-0.00992115 0.00125333 0
-0.00995562 0.000941083 0
-0.00998027 0.000627905 0
-0.00999507 0.000314108 0

0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
-0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431
0 -0 0.994431

0.01 0 0.99472
0.00999507 0.000314108 0.99472
0.00998027 0.000627905 0.99472
0.00995562 0.000941083 0.99472
0.00992115 0.00125333 0.99472
0.00987688 0.00156434 0.99472
0.00982287 0.00187381 0.99472
